User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:10:52Z,cloudtrail.amazonaws.com,UpdateTrail,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",InvalidCloudWatchLogsRoleArnException,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::845561723983:role/service-role/Auto-create""},{""resourceType"":""AWS::Logs::LogGroup"",""resourceName"":""arn:aws:logs:ap-south-1:845561723983:log-group:/aws/s3/task3-logs:*""}]",ba9ec8f5-115b-4596-8142-ee95330e4f1e,9e7ec4c1-77c5-4bfb-9712-29252ccaa5f2,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:10:51Z,logs.amazonaws.com,CreateLogGroup,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,[],708dbb62-0af5-4cd6-97e3-938878e14939,c1fbdb4d-b38d-4a75-a6c6-1725a7844eeb,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:09:46Z,cloudtrail.amazonaws.com,PutEventSelectors,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""}]",b2447af1-c91d-474b-ac02-cddae51afe93,fae90bf8-1f24-45b4-8a54-614b8042df1d,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:07:36Z,cloudtrail.amazonaws.com,PutEventSelectors,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""}]",2b242648-e1f9-422d-bea3-a359038f62fd,ecb902a2-8fd2-42e1-aef3-4938ee3177f2,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:06:32Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",K1DNV36KD5DS35GY,2415a827-f7bc-4681-ae42-59cff3b47d8d,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:06:32Z,cloudtrail.amazonaws.com,UpdateTrail,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",d91cfca7-5f35-4117-9525-e001bf9e5324,367cf680-a0df-48f9-a7c0-115b795163ae,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:06:04Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",DP9JJFYVTSF4XQCA,46934618-2eed-49ca-be7e-a971b0432509,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:06:04Z,cloudtrail.amazonaws.com,UpdateTrail,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",InvalidS3PrefixException,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",a1a9e31e-c00f-471b-a796-29e3c316fa42,82b4bc1d-14b4-494e-bb9a-e5bbc7521ed7,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:05:58Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",RJ363A4276B4WJ6B,840687b0-d37d-417c-aff1-9c1d363806c3,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:05:58Z,cloudtrail.amazonaws.com,UpdateTrail,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",InvalidS3PrefixException,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",6d39b57b-6050-4e81-8ff1-f94d146fd5d0,eb777be7-bec5-48ca-95b4-ea9176f6f6c9,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:05:55Z,cloudtrail.amazonaws.com,UpdateTrail,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",InvalidS3PrefixException,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",3665a896-4638-4bd9-9395-af9d5558c549,ca9d23aa-8def-4db2-8f0a-df64c17a94e1,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:05:55Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",HXHA18QX5NDXSN9S,f5183482-f6af-4973-85f8-363050920a7e,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:05:39Z,cloudtrail.amazonaws.com,UpdateTrail,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",InvalidS3PrefixException,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",2796d386-9564-41f8-ac87-dea925facf22,78e01aa1-64af-4077-b262-94c8a1b595ac,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYHE5I3R2,2025-12-13T19:05:39Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",0Z01GQ74HT8QAWHF,e608d200-5abf-40ad-9ba3-025ddb3a8f13,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHWTUNXIUG,2025-12-13T19:00:54Z,cloudtrail.amazonaws.com,CreateTrail,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-f410bb11""}]",5bcbe1ee-7dba-4fae-a66b-8b860da842ed,1424bc78-f8e2-4c4f-ac1b-4c809ab3d318,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHWTUNXIUG,2025-12-13T19:00:54Z,cloudtrail.amazonaws.com,PutEventSelectors,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""task3-s3-trail-bibek-14-dec-25""}]",3a7c8d45-52e8-4de1-ab73-e8c4837dffd0,4eab55fa-8007-423c-be77-5c5cd929c9a0,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHWTUNXIUG,2025-12-13T19:00:54Z,cloudtrail.amazonaws.com,StartLogging,ap-south-1,223.178.85.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail-bibek-14-dec-25""}]",20232cff-89c7-408a-9d6d-88fa4df088d9,5f558119-ad48-4c2a-8d89-52ddd7596501,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHWTUNXIUG,2025-12-13T19:00:54Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-f410bb11""}]",6D29CKRZ3AFQPJ3H,834a9deb-0d62-4a1b-9796-4ec51f78dae1,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHWTUNXIUG,2025-12-13T19:00:54Z,s3.amazonaws.com,PutBucketEncryption,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-f410bb11""}]",J5KZ4HE5FZ6E2QD7,e48ec7c9-c797-4d4a-aa0f-b25723f4e463,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHWTUNXIUG,2025-12-13T19:00:53Z,s3.amazonaws.com,CreateBucket,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-f410bb11""}]",VWAM8BJHNMM5HP70,3ef829a5-a39f-4f57-9502-144756ee9f29,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYD6IESR4,2025-12-13T18:58:06Z,s3.amazonaws.com,PutBucketLogging,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-private-bucket-bibek-14-dec-25""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",V73V6ZTS07E95KGZ,27e46ef7-95e5-4363-8463-5d1217968e5b,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYD6IESR4,2025-12-13T18:58:06Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",V73HZC075BA4W1F6,d76873b6-4f38-483f-ab5a-10654ac9d9e8,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYD6IESR4,2025-12-13T18:56:18Z,s3.amazonaws.com,PutBucketEncryption,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",588MJBFBCH5EH0G7,5bae9577-4e9c-4f51-a741-a3a840de1c38,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYD6IESR4,2025-12-13T18:56:17Z,s3.amazonaws.com,CreateBucket,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",9T73WQ88JDXYAPV1,64bf19f9-8c3a-4a5d-a34d-6c6954fb00bb,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYD6IESR4,2025-12-13T18:56:17Z,s3.amazonaws.com,PutBucketVersioning,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-s3-logs-bibek-14-dec-25""}]",588KP5XE30MG7R1M,b96757f9-8747-4ed5-8a2d-6d670fa1c52c,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYD6IESR4,2025-12-13T18:53:42Z,s3.amazonaws.com,PutBucketEncryption,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-private-bucket-bibek-14-dec-25""}]",SAA5F72XE72RD5JE,17cb230c-e0a7-40bf-a347-8cbcb4c873d0,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYD6IESR4,2025-12-13T18:53:42Z,s3.amazonaws.com,PutBucketVersioning,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-private-bucket-bibek-14-dec-25""}]",F7G6J27BX59JNNWG,5a826b11-988e-42ba-a701-57cdc2e5c702,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHYD6IESR4,2025-12-13T18:53:41Z,s3.amazonaws.com,CreateBucket,ap-south-1,223.178.85.116,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""task3-private-bucket-bibek-14-dec-25""}]",NH5XFRV1VVZ3K3QJ,b694b6be-d75a-4d93-b027-810586db4c13,false,AwsApiCall,845561723983,Management
terraform-admin,,2025-12-13T15:38:06Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,223.178.87.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,[],,1f9fac5c-b1ce-478f-929e-2dd747069f50,false,AwsConsoleSignIn,845561723983,Management
ElasticLoadBalancing,,2025-12-13T14:02:38Z,ec2.amazonaws.com,DeleteNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0f3328ef344d0ef43""}]",f23b5b0c-6c94-43e4-8a84-7fbe42e888a0,4217444c-defa-40b0-a674-16a89009ccaf,false,AwsApiCall,845561723983,Management
ElasticLoadBalancing,,2025-12-13T14:02:33Z,ec2.amazonaws.com,DeleteNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,Client.InvalidParameterValue,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0f3328ef344d0ef43""}]",788cb263-5a61-4083-b85e-96e63493e1fa,f8d9c290-4c7f-461f-a9a1-e8bcc5ecc883,false,AwsApiCall,845561723983,Management
ElasticLoadBalancing,,2025-12-13T14:02:30Z,ec2.amazonaws.com,DeleteNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-040ecbded032911f7""}]",d5e63740-7554-463b-85c0-88b94f26214b,30eaeb15-607c-45ee-b0b3-b96b7d75c3b9,false,AwsApiCall,845561723983,Management
ElasticLoadBalancing,,2025-12-13T14:02:26Z,ec2.amazonaws.com,DeleteNetworkInterface,ap-south-1,elasticloadbalancing.amazonaws.com,elasticloadbalancing.amazonaws.com,Client.InvalidParameterValue,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-040ecbded032911f7""}]",faac05cd-aa2a-41cb-936c-ebab047af877,fa1b8d03-67a8-4764-a587-1be6aa798c3d,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHUK2CD2GK,2025-12-13T12:49:25Z,s3.amazonaws.com,DeleteBucket,ap-south-1,223.178.87.231,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""datastorage-bibek-s3-logs""}]",JDKC8E6XBA5Y41HD,f67df703-80c2-4ce1-ba90-e767526ed6af,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHUK2CD2GK,2025-12-13T12:49:06Z,s3.amazonaws.com,DeleteBucket,ap-south-1,223.178.87.231,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""data.storage-s3-13-dec-25""}]",GB677RE931PVZQ0C,d94f7679-96f5-4d83-9755-be5103ae9a1f,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHQURDHA5Z,2025-12-13T12:35:17Z,s3.amazonaws.com,DeleteBucket,ap-south-1,223.178.87.231,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-51c31d15""}]",5ATVWSWZQKAR1CY0,2628d8cf-c1df-4a19-9c05-91177217e8fb,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHR3FZW7G3,2025-12-13T12:33:44Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,223.178.87.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail""}]",d98bd4cf-349d-42f6-8491-667ff26de7db,0ab9149e-6bf2-4137-a119-64906194e818,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHR3FZW7G3,2025-12-13T12:33:36Z,cloudtrail.amazonaws.com,StopLogging,ap-south-1,223.178.87.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail""}]",c0b6e4cb-e453-4e57-a4ff-0aa0f64d9925,08202d9c-ca02-4830-8ead-6739ba3e18a1,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHR3FZW7G3,2025-12-13T12:29:11Z,cloudtrail.amazonaws.com,PutEventSelectors,ap-south-1,223.178.87.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""task3-s3-trail""}]",f81682e2-9e92-4a1a-98ef-5c34296f36e7,2e74e746-ed41-456e-bd48-a61d63371f2c,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHR3FZW7G3,2025-12-13T12:29:11Z,s3.amazonaws.com,PutBucketEncryption,ap-south-1,223.178.87.231,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-51c31d15""}]",6341091YMPY81BT2,75ca0c02-cd28-4864-862f-0ff0f14563f9,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHR3FZW7G3,2025-12-13T12:29:11Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.87.231,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-51c31d15""}]",FYSH8B4WF9VVJPAJ,dd9de66d-b2e2-4e0c-84e0-ca3a7c2ba953,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHR3FZW7G3,2025-12-13T12:29:11Z,cloudtrail.amazonaws.com,CreateTrail,ap-south-1,223.178.87.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""task3-s3-trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-51c31d15""}]",989581e1-fdeb-409a-8fac-3724e8c525e3,e8491006-77e7-43be-97fb-07e02e94d7a9,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHR3FZW7G3,2025-12-13T12:29:11Z,cloudtrail.amazonaws.com,StartLogging,ap-south-1,223.178.87.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:ap-south-1:845561723983:trail/task3-s3-trail""}]",14e1a161-56b4-497e-9a02-b3dc09dfd2a4,f5247e35-074d-4ef7-85c4-4e0ada016180,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RHR3FZW7G3,2025-12-13T12:29:10Z,s3.amazonaws.com,CreateBucket,ap-south-1,223.178.87.231,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-845561723983-51c31d15""}]",4AYJTY2JCM5FSC0Z,14f868f1-e623-459f-8810-8b84c102aaa6,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RH6VHG4QJF,2025-12-13T12:24:46Z,s3.amazonaws.com,PutBucketPolicy,ap-south-1,223.178.87.231,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""datastorage-bibek-s3-logs""}]",9STQV6W804TSADME,184aebef-db19-47f9-842c-1c47da3f02b9,false,AwsApiCall,845561723983,Management
terraform-admin,ASIA4JX3H7RH6VHG4QJF,2025-12-13T12:24:46Z,s3.amazonaws.com,PutBucketLogging,ap-south-1,223.178.87.231,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""datastorage-bibek-s3-logs""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""data.storage-s3-13-dec-25""}]",99G3R3ZMMJTJTQN0,d6ec2e20-06c8-4786-a764-e0193ecc7771,false,AwsApiCall,845561723983,Management
